,ID,worst_perf_1,worst_perf_3,worst_perf_6,worst_perf_12,worst_perf_gen
37541,5137408,-1,-1,-1,0,0
37542,5137409,0,0,0,0,0
37543,5137411,0,0,0,0,0
37544,5137412,0,0,0,0,0
37545,5137413,-1,-1,-1,-1,0
37546,5137414,-1,-1,-1,-1,0
37547,5137415,-1,-1,-1,-1,0
37548,5137416,-1,-1,-1,-1,0
37549,5137417,-1,-1,0,0,0
37550,5137418,-1,0,0,0,0
37551,5137420,-1,-1,-1,-1,0
37552,5137421,-1,-1,-1,-1,0
37553,5137422,-1,-1,-1,-1,0
37554,5137425,0,0,0,0,0
37555,5137426,-1,-1,-1,-1,0
37556,5137427,-1,0,0,0,0
37557,5137428,-1,-1,-1,-1,0
37558,5137429,-1,-1,-1,-1,0
37559,5137430,-1,-1,-1,-1,0
37560,5137431,-1,-1,-1,-1,0
37561,5137432,-1,-1,-1,-1,0
37562,5137433,0,0,0,0,0
37563,5137434,0,0,0,0,0
37564,5137435,0,0,0,0,0
37565,5137436,0,0,0,0,0
37566,5137437,0,0,0,0,0
37567,5137438,-1,-1,-1,0,0
37568,5137439,-1,-1,-1,-1,0
37569,5137440,0,0,0,0,0
37570,5137441,0,0,0,0,0
37571,5137442,0,0,0,0,0
37572,5137444,-1,-1,-1,-1,0
37573,5137445,0,0,0,0,0
37574,5137448,0,0,0,0,0
37575,5137450,-1,-1,-1,0,0
37576,5137451,0,0,0,0,0
37577,5137453,-1,-1,-1,-1,0
37578,5137454,-1,-1,-1,-1,1
37579,5137457,0,0,0,0,0
37580,5137459,-1,-1,-1,-1,0
37581,5137460,-1,-1,-1,-1,0
37582,5137461,-1,-1,-1,-1,0
37583,5137469,0,0,0,0,0
37584,5137470,-1,0,0,0,0
37585,5137471,-1,-1,-1,-1,-1
37586,5137473,0,0,0,0,0
37587,5137474,0,0,0,0,0
37588,5137477,-1,-1,-1,-1,0
37589,5137478,-1,-1,0,0,0
37590,5137479,-1,-1,-1,-1,0
37591,5137480,0,0,0,0,0
37592,5137481,-1,-1,-1,-1,0
37593,5137483,-1,-1,-1,-1,1
37594,5137484,-1,-1,-1,-1,0
37595,5137485,-1,-1,-1,-1,0
37596,5137486,-1,-1,-1,-1,1
37597,5137487,-1,-1,-1,0,0
37598,5137489,0,0,0,0,0
37599,5137490,-1,-1,-1,-1,0
37600,5137491,-1,-1,-1,-1,0
37601,5137492,-1,-1,-1,-1,0
37602,5137493,0,0,1,1,1
37603,5137494,-1,-1,-1,-1,0
37604,5137495,-1,-1,-1,-1,0
37605,5137497,-1,-1,-1,-1,2
37606,5137498,0,0,0,0,0
37607,5137506,1,1,1,1,1
37608,5137508,-1,-1,-1,-1,1
37609,5137509,0,0,0,0,0
37610,5137510,-1,-1,-1,-1,2
37611,5137511,0,0,0,0,0
37612,5137512,-1,-1,-1,0,0
37613,5137513,0,1,1,1,1
37614,5137514,-1,-1,-1,-1,1
37615,5137515,-1,-1,-1,-1,1
37616,5137516,-1,-1,-1,-1,1
37617,5137517,-1,-1,-1,0,0
37618,5137518,0,0,0,0,0
37619,5137524,-1,-1,-1,-1,0
37620,5137525,-1,-1,-1,1,1
37621,5137526,-1,-1,-1,-1,0
37622,5137527,-1,-1,-1,-1,0
37623,5137528,-1,-1,-1,-1,0
37624,5137531,-1,-1,-1,-1,0
37625,5137532,-1,-1,-1,-1,0
37626,5137533,-1,-1,-1,-1,0
37627,5137534,-1,-1,-1,0,0
37628,5137535,0,0,0,0,0
37629,5137538,0,0,0,0,0
37630,5137539,-1,-1,-1,0,0
37631,5137540,-1,-1,-1,-1,0
37632,5137541,-1,-1,-1,-1,0
37633,5137542,0,0,0,0,0
37634,5137543,-1,-1,-1,-1,0
37635,5139307,-1,-1,-1,-1,0
37636,5139308,-1,-1,-1,-1,0
37637,5139309,-1,0,0,0,0
37638,5139310,-1,-1,-1,-1,0
37639,5139311,-1,-1,-1,-1,2
37640,5139312,-1,-1,-1,-1,0
37641,5139314,-1,-1,-1,-1,0
37642,5139315,-1,-1,-1,-1,0
37643,5139316,0,0,0,0,0
37644,5139317,-1,-1,-1,-1,1
37645,5139318,-1,-1,-1,-1,0
37646,5139321,0,0,0,0,0
37647,5139322,-1,-1,-1,-1,0
37648,5139323,-1,-1,-1,-1,0
37649,5139324,0,0,0,0,0
37650,5139327,-1,-1,-1,-1,0
37651,5139328,-1,-1,-1,-1,0
37652,5139329,-1,-1,-1,-1,0
37653,5139330,-1,-1,-1,-1,0
37654,5139352,-1,-1,1,1,1
37655,5139355,-1,-1,-1,0,0
37656,5139356,-1,-1,-1,0,0
37657,5139357,0,0,0,0,0
37658,5139358,-1,0,0,0,0
37659,5139365,0,0,0,0,0
37660,5139367,0,0,0,0,0
37661,5139370,0,0,0,0,0
37662,5139371,0,0,0,0,0
37663,5139372,0,0,0,0,0
37664,5139374,0,0,0,0,0
37665,5139375,-1,-1,-1,-1,0
37666,5139376,-1,-1,-1,-1,0
37667,5139377,-1,-1,-1,0,0
37668,5139378,0,0,0,0,0
37669,5139379,-1,-1,-1,0,0
37670,5139380,-1,-1,0,0,0
37671,5139381,0,0,0,0,0
37672,5139387,-1,-1,-1,-1,0
37673,5139388,-1,-1,-1,-1,0
37674,5139389,-1,-1,-1,0,0
37675,5139390,0,0,0,0,0
37676,5139391,-1,-1,-1,-1,0
37677,5139392,-1,-1,0,0,0
37678,5139393,-1,-1,-1,0,0
37679,5139399,-1,-1,-1,-1,0
37680,5139402,0,0,0,0,0
37681,5139404,-1,-1,-1,0,0
37682,5139406,-1,-1,-1,-1,0
37683,5139407,-1,-1,-1,-1,1
37684,5139410,-1,-1,-1,-1,0
37685,5139411,-1,-1,0,0,0
37686,5139412,0,0,1,1,1
37687,5139413,1,1,1,1,1
37688,5139419,-1,-1,0,0,0
37689,5139431,-1,-1,-1,-1,0
37690,5139432,-1,-1,-1,0,0
37691,5139433,0,0,0,0,0
37692,5139446,-1,-1,1,2,2
37693,5139456,-1,-1,-1,-1,0
37694,5139457,0,0,0,0,1
37695,5139461,-1,-1,-1,-1,0
37696,5139465,-1,-1,-1,-1,0
37697,5139466,0,0,0,0,0
37698,5139467,-1,-1,-1,-1,0
37699,5139468,-1,-1,-1,-1,0
37700,5139469,-1,-1,-1,-1,0
37701,5139470,-1,-1,-1,-1,0
37702,5139478,-1,-1,-1,-1,0
37703,5139479,-1,-1,-1,-1,0
37704,5139486,0,0,0,0,0
37705,5139487,0,0,0,0,0
37706,5139488,0,0,0,0,0
37707,5139489,-1,-1,-1,-1,0
37708,5139490,0,0,0,0,1
37709,5139491,0,0,0,0,0
37710,5139492,-1,-1,-1,-1,0
37711,5139493,-1,-1,-1,-1,0
37712,5139494,-1,-1,-1,-1,0
37713,5139495,0,0,0,0,0
37714,5139498,-1,-1,-1,-1,0
37715,5139499,0,0,0,0,0
37716,5139500,-1,-1,-1,0,0
37717,5139501,-1,-1,-1,-1,0
37718,5139503,-1,-1,-1,-1,0
37719,5139504,0,0,0,0,0
37720,5139506,-1,-1,-1,-1,0
37721,5139507,0,0,0,0,0
37722,5139508,-1,-1,-1,0,0
37723,5139514,-1,-1,-1,-1,0
37724,5139515,0,0,0,0,0
37725,5139519,0,0,0,0,0
37726,5139522,0,0,0,0,0
37727,5139525,-1,-1,-1,0,0
37728,5139526,-1,-1,-1,0,0
37729,5139527,0,0,0,0,0
37730,5139528,0,0,0,0,0
37731,5139530,0,0,0,0,0
37732,5139531,0,0,0,0,0
37733,5139532,0,0,0,0,0
37734,5139534,-1,-1,-1,-1,0
37735,5139535,-1,-1,-1,-1,0
37736,5139536,0,0,0,0,0
37737,5139544,0,0,0,0,0
37738,5139545,-1,-1,-1,-1,0
37739,5139546,-1,-1,-1,-1,0
37740,5139547,-1,-1,-1,-1,0
37741,5139548,-1,-1,-1,0,0
37742,5139549,-1,-1,-1,-1,0
37743,5139550,-1,-1,-1,-1,0
37744,5139551,-1,-1,-1,-1,0
37745,5139554,0,0,0,0,0
37746,5139555,-1,-1,-1,0,0
37747,5139574,-1,-1,-1,-1,2
37748,5139575,-1,-1,-1,-1,0
37749,5139576,0,0,0,0,0
37750,5139577,-1,-1,0,0,0
37751,5139578,-1,-1,-1,-1,1
37752,5139579,0,0,0,0,0
37753,5139580,0,0,0,0,0
37754,5139581,0,0,0,0,0
37755,5139582,0,0,0,0,0
37756,5139583,0,0,0,0,0
37757,5139604,-1,-1,-1,1,1
37758,5139606,-1,-1,-1,-1,1
37759,5139608,-1,1,1,1,1
37760,5139609,0,0,1,1,1
37761,5139650,0,0,0,0,0
37762,5139651,0,0,0,0,0
37763,5139653,0,0,0,0,0
37764,5139657,-1,-1,-1,-1,0
37765,5139658,-1,-1,-1,-1,0
37766,5139660,-1,-1,-1,-1,0
37767,5139662,-1,-1,-1,0,0
37768,5139664,0,0,0,0,0
37769,5139669,0,0,0,0,0
37770,5139671,-1,-1,-1,-1,0
37771,5139674,-1,-1,0,0,0
37772,5139675,-1,-1,-1,-1,-1
37773,5139676,-1,-1,-1,-1,0
37774,5139677,-1,-1,-1,-1,-1
37775,5139678,-1,-1,-1,-1,-1
37776,5139680,0,0,0,0,0
37777,5139681,-1,-1,-1,-1,0
37778,5139682,0,0,0,0,0
37779,5139683,-1,-1,-1,0,0
37780,5139684,0,0,0,0,0
37781,5139685,0,0,0,0,0
37782,5139690,0,0,0,0,0
37783,5139691,-1,-1,-1,0,1
37784,5139692,0,0,0,0,0
37785,5139693,-1,-1,0,0,0
37786,5139694,0,0,0,0,0
37787,5139695,0,0,0,0,0
37788,5139703,-1,-1,-1,-1,-1
37789,5139704,-1,-1,-1,-1,0
37790,5139715,-1,-1,-1,-1,0
37791,5139717,-1,-1,-1,-1,0
37792,5139721,-1,-1,-1,-1,-1
37793,5139722,-1,0,0,0,0
37794,5139723,-1,-1,-1,-1,0
37795,5139728,0,0,0,0,0
37796,5139729,-1,-1,-1,-1,0
37797,5139731,0,0,0,0,0
37798,5139733,-1,-1,-1,-1,0
37799,5139735,-1,-1,-1,-1,1
37800,5139739,0,0,0,0,0
37801,5139740,-1,-1,-1,0,1
37802,5139748,0,0,0,0,0
37803,5139749,0,0,0,0,0
37804,5139752,-1,-1,-1,-1,0
37805,5139757,0,0,1,1,1
37806,5139758,-1,-1,-1,-1,1
37807,5139759,0,0,0,0,1
37808,5139760,-1,-1,-1,-1,1
37809,5139761,0,0,0,0,1
37810,5139762,-1,-1,-1,-1,1
37811,5139764,-1,-1,-1,-1,1
37812,5139765,0,0,0,0,0
37813,5139776,-1,-1,-1,-1,0
37814,5139777,0,0,0,0,0
37815,5139779,0,0,0,0,0
37816,5139780,-1,-1,-1,-1,0
37817,5139781,0,0,0,0,0
37818,5139793,-1,-1,-1,0,0
37819,5139796,-1,-1,-1,-1,0
37820,5139798,0,0,0,0,0
37821,5139804,-1,-1,-1,-1,1
37822,5139806,-1,-1,-1,-1,1
37823,5139807,-1,-1,-1,-1,1
37824,5139811,-1,-1,-1,-1,0
37825,5139812,-1,-1,-1,-1,0
37826,5139813,-1,-1,-1,-1,0
37827,5139814,-1,-1,-1,-1,0
37828,5139815,-1,-1,-1,-1,0
37829,5139816,-1,-1,-1,-1,0
37830,5139817,-1,0,0,0,0
37831,5139818,-1,-1,-1,-1,0
37832,5139819,0,0,0,0,0
37833,5139820,-1,-1,-1,-1,0
37834,5139821,-1,-1,-1,-1,0
37835,5139822,-1,-1,-1,-1,0
37836,5139823,0,0,0,0,0
37837,5139844,0,0,0,0,0
37838,5139845,0,0,0,0,0
37839,5139846,0,0,0,0,0
37840,5139847,0,0,0,0,0
37841,5139856,0,0,1,1,1
37842,5139857,-1,-1,-1,-1,1
37843,5139859,-1,-1,-1,-1,0
37844,5139873,0,0,0,0,0
37845,5139874,0,0,1,1,1
37846,5139877,-1,-1,-1,-1,0
37847,5139878,-1,-1,-1,-1,0
37848,5139879,-1,-1,-1,-1,1
37849,5139880,-1,-1,-1,-1,0
37850,5139881,-1,-1,-1,-1,0
37851,5139882,0,0,0,0,0
37852,5139883,0,0,0,0,0
37853,5139884,-1,-1,-1,-1,0
37854,5139886,0,0,0,0,0
37855,5139888,-1,-1,-1,-1,0
37856,5139890,-1,-1,-1,-1,0
37857,5139891,-1,-1,-1,-1,0
37858,5139892,-1,-1,-1,-1,0
37859,5139897,-1,-1,-1,-1,0
37860,5139898,-1,-1,-1,-1,0
37861,5139899,-1,-1,-1,-1,0
37862,5139900,-1,-1,-1,-1,0
37863,5139901,-1,-1,-1,-1,0
37864,5139902,-1,-1,-1,-1,0
37865,5139904,-1,-1,-1,-1,0
37866,5139911,-1,-1,-1,-1,0
37867,5139912,-1,-1,-1,-1,0
37868,5139913,-1,-1,-1,-1,0
37869,5139914,-1,-1,-1,-1,0
37870,5139916,-1,-1,-1,-1,0
37871,5139917,-1,-1,-1,-1,0
37872,5139922,-1,-1,-1,-1,0
37873,5139923,-1,-1,-1,-1,0
37874,5139924,-1,-1,-1,-1,0
37875,5139928,-1,-1,-1,-1,0
37876,5139929,-1,-1,-1,-1,0
37877,5139930,-1,-1,-1,-1,0
37878,5139931,-1,-1,-1,-1,0
37879,5139946,-1,-1,-1,-1,0
37880,5139947,-1,-1,-1,-1,0
37881,5139948,-1,-1,-1,-1,0
37882,5139949,-1,-1,-1,-1,0
37883,5139950,-1,-1,-1,-1,0
37884,5139951,-1,-1,-1,-1,0
37885,5139953,0,0,0,0,1
37886,5139954,-1,-1,-1,-1,0
37887,5139957,0,0,0,0,1
37888,5139959,0,1,1,1,1
37889,5139961,0,0,0,0,1
37890,5139963,0,0,0,0,0
37891,5139964,-1,0,0,0,0
37892,5139965,-1,-1,0,0,0
37893,5139966,0,0,0,0,0
37894,5139972,0,0,0,0,0
37895,5139975,-1,-1,-1,-1,1
37896,5139976,-1,-1,0,0,0
37897,5139981,0,0,0,0,0
37898,5139982,0,0,0,0,0
37899,5139983,0,0,0,0,0
37900,5139984,0,0,0,0,0
37901,5139985,0,0,0,0,0
37902,5139986,-1,-1,-1,-1,0
37903,5139989,0,0,0,0,0
37904,5139990,0,0,0,0,0
37905,5139991,0,0,0,0,0
37906,5139993,0,0,0,0,0
37907,5139994,0,0,0,0,0
37908,5139995,0,0,0,0,0
37909,5139996,0,0,0,0,0
37910,5139997,0,0,0,0,0
37911,5139998,0,0,0,0,0
37912,5140003,0,0,0,0,0
37913,5140014,-1,-1,-1,-1,0
37914,5140015,-1,-1,-1,-1,0
37915,5140016,-1,-1,-1,-1,0
37916,5140017,0,0,0,0,0
37917,5140018,-1,-1,-1,-1,0
37918,5140019,-1,-1,-1,-1,1
37919,5140020,0,0,0,0,0
37920,5140021,-1,-1,-1,-1,0
37921,5140022,-1,0,0,0,0
37922,5140027,-1,-1,-1,-1,0
37923,5140050,-1,-1,-1,-1,0
37924,5140057,-1,-1,-1,0,0
37925,5140061,-1,-1,0,0,0
37926,5140063,-1,-1,-1,-1,0
37927,5140064,0,0,0,0,0
37928,5140065,-1,-1,-1,-1,0
37929,5140066,0,0,0,0,0
37930,5140067,0,0,0,0,0
37931,5140068,-1,-1,-1,0,0
37932,5140069,-1,-1,0,0,0
37933,5140070,0,0,0,0,0
37934,5140074,-1,-1,-1,0,0
37935,5140075,-1,-1,-1,1,1
37936,5140076,-1,-1,1,1,1
37937,5140077,-1,-1,-1,-1,0
37938,5140078,0,0,0,0,0
37939,5140079,0,0,0,0,0
37940,5140089,-1,0,0,0,0
37941,5140090,-1,-1,-1,0,0
37942,5140091,-1,-1,-1,-1,-1
37943,5140092,-1,0,0,0,0
37944,5140093,-1,-1,-1,-1,0
37945,5140094,0,0,0,0,0
37946,5140095,-1,0,0,0,0
37947,5140096,-1,-1,-1,0,0
37948,5140097,-1,-1,-1,-1,0
37949,5140098,-1,-1,-1,-1,0
37950,5140099,0,0,0,0,0
37951,5140100,0,0,0,0,0
37952,5140101,0,0,0,0,0
37953,5140102,0,0,0,0,0
37954,5140103,0,0,0,0,0
37955,5140104,0,0,0,0,0
37956,5140105,0,0,0,0,0
37957,5140106,-1,-1,-1,-1,0
37958,5140107,-1,-1,-1,-1,0
37959,5140108,-1,-1,0,0,0
37960,5140109,-1,0,0,0,0
37961,5140110,0,0,0,0,0
37962,5140111,0,0,0,0,0
37963,5140112,0,0,0,0,0
37964,5140113,-1,-1,-1,-1,1
37965,5140114,0,0,0,0,0
37966,5140115,0,0,0,0,0
37967,5140116,0,0,0,0,1
37968,5140119,0,0,0,0,0
37969,5140120,0,0,0,0,0
37970,5140121,0,0,0,0,0
37971,5140122,0,0,0,0,0
37972,5140123,-1,-1,-1,-1,0
37973,5140124,0,0,0,0,0
37974,5140125,-1,-1,0,1,1
37975,5140126,0,0,0,0,0
37976,5140127,0,0,0,0,0
37977,5140128,0,0,0,0,0
37978,5140131,-1,-1,-1,-1,0
37979,5140138,-1,-1,-1,-1,1
37980,5140139,0,0,0,0,0
37981,5140160,0,0,0,0,0
37982,5140161,0,0,0,0,0
37983,5140162,0,0,0,0,0
37984,5140163,0,0,0,0,0
37985,5140168,-1,1,1,1,1
37986,5140176,-1,-1,-1,0,0
37987,5140179,-1,-1,-1,-1,0
37988,5140183,-1,-1,-1,-1,0
37989,5140190,-1,-1,-1,-1,0
37990,5140191,-1,-1,0,0,0
37991,5140192,-1,0,0,0,0
37992,5142086,-1,-1,-1,-1,0
37993,5142089,-1,-1,-1,0,0
37994,5142092,-1,-1,0,0,0
37995,5142094,0,0,0,0,0
37996,5142098,0,0,0,1,1
37997,5142100,0,1,1,1,1
37998,5142101,0,0,0,0,0
37999,5142102,0,0,0,0,0
38000,5142103,-1,-1,0,0,0
38001,5142104,0,0,0,0,0
38002,5142105,0,0,0,0,0
38003,5142106,0,0,0,0,0
38004,5142107,0,0,0,0,0
38005,5142108,0,0,0,0,0
38006,5142109,-1,-1,-1,-1,0
38007,5142112,-1,-1,-1,-1,0
38008,5142113,-1,-1,-1,-1,0
38009,5142116,-1,-1,-1,-1,0
38010,5142117,-1,-1,-1,-1,0
38011,5142118,-1,-1,-1,-1,0
38012,5142119,-1,-1,-1,-1,0
38013,5142120,0,0,0,0,0
38014,5142125,-1,-1,-1,-1,-1
38015,5142126,0,0,0,0,0
38016,5142127,0,0,0,0,0
38017,5142128,0,0,0,0,0
38018,5142129,0,0,0,0,0
38019,5142130,-1,-1,-1,0,0
38020,5142131,-1,-1,-1,-1,0
38021,5142133,-1,-1,-1,-1,0
38022,5142134,-1,-1,-1,-1,0
38023,5142136,0,0,0,0,0
38024,5142137,-1,-1,-1,-1,1
38025,5142138,0,0,0,0,0
38026,5142139,0,0,0,0,0
38027,5142141,-1,-1,-1,-1,1
38028,5142142,-1,-1,-1,-1,0
38029,5142143,0,1,1,1,1
38030,5142144,0,0,0,0,0
38031,5142147,-1,-1,-1,-1,1
38032,5142148,0,0,0,0,0
38033,5142149,0,0,0,0,0
38034,5142150,0,0,1,1,1
38035,5142152,0,0,0,0,0
38036,5142153,0,0,0,0,0
38037,5142154,0,0,0,0,0
38038,5142155,0,0,0,0,0
38039,5142157,-1,-1,-1,-1,0
38040,5142158,0,0,0,0,0
38041,5142159,-1,-1,-1,-1,0
38042,5142160,-1,-1,-1,-1,-1
38043,5142161,0,0,0,0,0
38044,5142162,0,0,0,0,1
38045,5142163,-1,-1,0,0,0
38046,5142164,-1,-1,-1,-1,-1
38047,5142165,-1,-1,-1,0,0
38048,5142166,-1,-1,-1,-1,0
38049,5142167,-1,-1,-1,-1,0
38050,5142168,-1,-1,-1,-1,0
38051,5142169,0,0,0,0,0
38052,5142170,-1,-1,-1,-1,0
38053,5142171,0,0,0,0,0
38054,5142172,0,0,0,0,0
38055,5142173,-1,-1,-1,-1,1
38056,5142174,-1,-1,-1,1,1
38057,5142175,-1,-1,-1,-1,1
38058,5142177,0,0,0,0,1
38059,5142178,0,1,1,1,1
38060,5142179,-1,-1,-1,-1,0
38061,5142183,-1,-1,-1,-1,5
38062,5142184,-1,-1,-1,-1,5
38063,5142185,-1,-1,-1,-1,4
38064,5142186,-1,-1,-1,-1,-1
38065,5142189,0,0,0,0,0
38066,5142190,0,0,0,0,0
38067,5142195,0,0,0,0,0
38068,5142196,-1,0,0,0,0
38069,5142197,-1,-1,-1,0,0
38070,5142198,-1,-1,-1,-1,0
38071,5142199,0,0,0,0,0
38072,5142200,0,1,1,1,1
38073,5142203,-1,-1,-1,-1,0
38074,5142207,-1,-1,-1,-1,0
38075,5142210,-1,-1,-1,-1,0
38076,5142211,-1,-1,-1,-1,0
38077,5142213,-1,-1,-1,-1,-1
38078,5142215,0,0,0,0,0
38079,5142216,0,0,0,0,0
38080,5142218,-1,-1,-1,-1,0
38081,5142219,-1,-1,-1,-1,0
38082,5142220,-1,-1,-1,-1,0
38083,5142221,-1,-1,-1,-1,0
38084,5142222,-1,-1,-1,-1,0
38085,5142223,0,0,0,0,0
38086,5142224,-1,-1,-1,-1,0
38087,5142225,-1,-1,-1,-1,0
38088,5142226,-1,-1,-1,0,0
38089,5142228,-1,-1,-1,-1,0
38090,5142229,0,0,0,0,0
38091,5142231,-1,-1,-1,-1,0
38092,5142232,-1,-1,-1,-1,0
38093,5142233,0,0,0,0,0
38094,5142234,-1,-1,1,1,1
38095,5142236,-1,-1,-1,-1,1
38096,5142237,0,1,1,1,1
38097,5142239,0,0,1,1,5
38098,5142240,0,0,2,2,2
38099,5142241,-1,-1,-1,-1,0
38100,5142242,-1,-1,-1,0,0
38101,5142243,0,0,0,0,0
38102,5142244,-1,-1,-1,-1,0
38103,5142245,-1,-1,-1,-1,0
38104,5142246,-1,-1,-1,-1,0
38105,5142247,-1,-1,-1,-1,0
38106,5142248,-1,-1,-1,-1,0
38107,5142250,0,0,0,0,0
38108,5142251,0,0,0,0,0
38109,5142254,0,0,0,0,0
38110,5142255,0,0,0,0,0
38111,5142256,0,0,0,0,0
38112,5142260,-1,-1,-1,-1,0
38113,5142261,-1,-1,-1,-1,0
38114,5142262,-1,-1,-1,-1,-1
38115,5142263,-1,-1,-1,-1,0
38116,5142264,-1,-1,-1,-1,0
38117,5142265,0,0,0,0,0
38118,5142267,0,0,0,0,0
38119,5142268,0,0,0,0,0
38120,5142269,-1,-1,-1,-1,1
38121,5142272,0,0,0,0,0
38122,5142274,0,0,0,0,0
38123,5142275,-1,-1,-1,0,0
38124,5142276,0,0,0,0,0
38125,5142277,0,0,0,0,0
38126,5142280,0,0,0,0,0
38127,5142281,0,0,0,0,0
38128,5142282,-1,-1,-1,-1,1
38129,5142283,-1,-1,1,1,1
38130,5142290,0,0,0,0,0
38131,5142291,-1,-1,-1,-1,0
38132,5142292,-1,-1,-1,-1,0
38133,5142293,-1,-1,-1,0,0
38134,5142295,0,0,0,0,0
38135,5142297,-1,-1,-1,-1,0
38136,5142298,-1,-1,-1,-1,0
38137,5142300,-1,-1,0,0,0
38138,5142301,-1,-1,-1,-1,0
38139,5142302,-1,-1,-1,-1,1
38140,5142304,0,0,0,0,0
38141,5142305,-1,-1,-1,-1,-1
38142,5142306,0,0,0,0,0
38143,5142309,-1,-1,-1,-1,0
38144,5142311,-1,-1,-1,-1,1
38145,5142312,-1,-1,-1,-1,1
38146,5142313,-1,-1,-1,-1,1
38147,5142314,-1,-1,-1,-1,0
38148,5142316,-1,-1,-1,1,1
38149,5142319,-1,-1,-1,-1,0
38150,5142321,0,0,0,0,0
38151,5142322,0,0,0,0,0
38152,5142323,-1,0,0,0,0
38153,5142324,-1,-1,-1,-1,0
38154,5142325,0,0,0,0,0
38155,5142326,-1,-1,-1,0,0
38156,5142327,-1,-1,-1,-1,0
38157,5142331,-1,-1,-1,-1,0
38158,5142332,-1,-1,-1,-1,0
38159,5142338,0,0,0,0,0
38160,5142339,0,0,0,0,0
38161,5142340,-1,-1,-1,-1,0
38162,5142341,0,0,0,0,0
38163,5142342,-1,-1,-1,-1,0
38164,5142343,0,0,0,0,0
38165,5142347,-1,-1,-1,-1,0
38166,5142350,-1,-1,-1,-1,0
38167,5142351,-1,-1,-1,-1,0
38168,5142352,-1,-1,-1,-1,0
38169,5142354,0,0,0,0,0
38170,5142356,0,0,0,0,0
38171,5142359,0,0,0,0,0
38172,5142361,5,5,5,5,5
38173,5142362,5,5,5,5,5
38174,5142363,1,1,1,1,1
38175,5142364,-1,-1,-1,-1,0
38176,5142365,-1,-1,-1,-1,1
38177,5142366,-1,-1,-1,-1,0
38178,5142367,-1,-1,-1,0,0
38179,5142368,0,0,0,0,0
38180,5142369,-1,0,0,0,0
38181,5142370,0,0,0,0,0
38182,5142371,-1,0,0,0,0
38183,5142373,0,0,0,0,0
38184,5142374,0,0,0,0,0
38185,5142375,0,0,0,0,0
38186,5142377,0,0,0,0,0
38187,5142378,-1,-1,-1,0,0
38188,5142379,-1,0,0,0,0
38189,5142380,0,0,0,0,0
38190,5142381,-1,-1,-1,0,0
38191,5142382,0,0,0,0,0
38192,5142384,-1,-1,0,0,0
38193,5142385,-1,-1,-1,-1,0
38194,5142387,0,0,0,0,0
38195,5142388,-1,-1,-1,-1,0
38196,5142389,-1,-1,-1,-1,0
38197,5142390,-1,-1,-1,0,0
38198,5142391,-1,-1,-1,-1,0
38199,5142393,-1,-1,-1,-1,0
38200,5142401,-1,-1,-1,-1,0
38201,5142403,-1,-1,-1,0,1
38202,5142405,-1,-1,-1,-1,0
38203,5142406,-1,-1,-1,-1,0
38204,5142409,-1,-1,-1,0,1
38205,5142411,-1,-1,-1,0,0
38206,5142413,-1,-1,-1,-1,0
38207,5142416,-1,-1,-1,-1,0
38208,5142417,0,0,0,0,0
38209,5142418,-1,-1,-1,-1,0
38210,5142419,-1,-1,-1,1,1
38211,5142421,-1,-1,-1,-1,1
38212,5142422,-1,-1,0,1,1
38213,5142425,-1,-1,-1,-1,0
38214,5142426,0,0,0,0,0
38215,5142427,-1,-1,-1,-1,-1
38216,5142428,-1,-1,-1,-1,0
38217,5142429,0,0,0,0,0
38218,5142430,-1,-1,-1,-1,0
38219,5142434,0,0,0,0,0
38220,5142436,0,0,0,0,0
38221,5142437,0,0,0,0,0
38222,5142439,-1,-1,-1,-1,0
38223,5142440,0,0,0,0,0
38224,5142445,0,0,0,0,0
38225,5142446,-1,-1,-1,-1,0
38226,5142447,0,0,0,0,0
38227,5142448,-1,-1,-1,-1,1
38228,5142449,0,0,0,0,0
38229,5142451,0,0,0,0,0
38230,5142452,-1,-1,-1,-1,1
38231,5142454,0,0,0,0,0
38232,5142455,0,0,0,0,0
38233,5142456,4,4,4,4,4
38234,5142458,5,5,5,5,5
38235,5142459,5,5,5,5,5
38236,5142461,-1,-1,-1,0,0
38237,5142462,-1,-1,-1,-1,2
38238,5142463,0,0,0,2,2
38239,5142464,-1,-1,-1,-1,2
38240,5142465,-1,-1,-1,-1,0
38241,5142466,-1,-1,-1,-1,0
38242,5142467,-1,-1,-1,-1,0
38243,5142468,-1,-1,-1,-1,0
38244,5142469,-1,-1,-1,-1,0
38245,5142470,0,0,0,0,0
38246,5142471,-1,-1,-1,-1,0
38247,5142473,-1,-1,-1,-1,0
38248,5142474,-1,-1,-1,-1,0
38249,5142475,-1,-1,-1,-1,0
38250,5142476,0,0,0,0,0
38251,5142477,0,0,0,0,0
38252,5142478,0,0,0,0,0
38253,5142479,0,0,0,0,0
38254,5142480,-1,-1,-1,0,0
38255,5142481,0,0,0,0,0
38256,5142482,0,0,0,0,0
38257,5142484,-1,-1,0,0,0
38258,5142486,0,0,0,0,0
38259,5142488,-1,-1,-1,-1,0
38260,5142489,0,0,0,0,1
38261,5142490,-1,-1,-1,-1,0
38262,5142492,-1,-1,-1,-1,1
38263,5142493,-1,-1,-1,-1,0
38264,5142494,-1,-1,-1,-1,0
38265,5142495,-1,-1,-1,-1,0
38266,5142496,-1,-1,-1,-1,0
